,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida_,EBIT,EBIT_,Lucro Líquido,Lucro Líquido_,Depósitos,Cart. de Crédito,Result Int Financ,Result Int Financ_,Rec Serviços,Rec Serviços_
SLED4,SLED4,0.8,PN,09/04/2020,EDITORA SARAIVA PN,0.75,Mídia,2.4,"Jornais, Livros e Revistas",95462.0,31156800.0,31/12/2019,494606000.0,38946000.0,0.0127,-0.1,-8.17,-0.047599999999999996,-0.18,-4.43,-0.4118,-0.23,0.298,-0.5556,0.05,-0.205,-0.6262,0.04,-0.475,0.014199999999999999,-1.04,-0.161,-0.4631,-0.04,-0.18600000000000003,0.1837,0.0,1.8419999999999999,-0.2506,-9.2,0.89,-0.1562,-3.61,-2.8,-0.192,0.79,852189000.0,483913000.0,20464000.0,463449000.0,233719000.0,-172677000.0,669658000.0,156406000.0,-137006000.0,-19655000.0,-318048000.0,-194070000.0,,,,,,
SMLS3,SMLS3,14.3,ON NM,09/04/2020,SMILES ON NM,9.02,Diversos,49.69,Programas de Fidelização,37075800.0,1775470000.0,31/12/2019,601559000.0,124159000.0,0.0,2.83,5.05,0.15789999999999998,1.47,9.71,-0.5023,2.47,0.93,-0.6768000000000001,1.69,0.6829999999999999,-0.6336999999999999,0.62,0.596,-0.0373,1.23,0.249,-0.3935,1.64,0.451,-0.1659,0.249,0.52,0.0,0.81,2.09,0.0,0.84,,0.069,0.36,2884580000.0,0.0,1173920000.0,-1173920000.0,2763450000.0,1205340000.0,1051120000.0,253264000.0,718308000.0,180217000.0,626725000.0,179536000.0,,,,,,
SMTO3,SMTO3,17.01,ON NM,09/04/2020,SAO MARTINHO ON NM,12.3,Alimentos,29.75,Alimentos Diversos,42042600.0,6021730000.0,31/12/2019,10503700000.0,354011000.0,0.0533,10.35,1.64,0.1509,1.63,10.44,-0.0805,9.27,0.272,-0.0971,1.64,0.177,-0.2829,0.52,0.159,0.34240000000000004,2.5,0.055999999999999994,-0.032799999999999996,-1.49,0.064,0.0055000000000000005,0.039,0.158,0.2905,4.1,2.75,0.27190000000000003,16.17,1.58,0.134,0.32,11507800000.0,5826310000.0,1344320000.0,4481980000.0,3783310000.0,3695000000.0,3671280000.0,1029190000.0,649579000.0,262282000.0,581975000.0,342920000.0,,,,,,
SNSY5,SNSY5,90.0,PNA,06/04/2020,SANSUY S.A. INDÚSTRIA DE PLÁSTICOS PNA,63.01,,125.0,,12342.0,17370000.0,31/12/2019,101528000.0,193000.0,0.0,-0.1,-930.87,0.0,-0.01,-6346.7,-0.126,-0.2,0.09300000000000001,0.20809999999999998,0.04,-0.191,-0.1612,0.05,-0.406,1.2834999999999999,-0.11,-0.23,0.8427,-0.01,-0.276,0.0625,0.0,0.147,0.0435,-1.46,0.55,-0.6349,-1.17,-0.08,0.036000000000000004,1.2,378891000.0,97180000.0,13022000.0,84158000.0,188352000.0,-1224910000.0,455875000.0,117770000.0,-86962000.0,-18544000.0,-179658000.0,-36724000.0,,,,,,
SOND5,SOND5,37.0,PNA,19/03/2020,SONDOTECNICA S/A. PNA,23.5,Construção e Engenharia,37.0,Engenharia Consultiva,1321.0,90946000.0,31/12/2019,63544000.0,2458000.0,0.0,20.73,1.78,0.0,1.76,21.05,0.0,15.56,0.32,0.8049,1.43,0.092,0.0275,1.23,0.069,1.2849000000000002,3.16,0.079,0.3505,4.44,0.128,-0.2302,0.17,0.085,-0.0801,8.51,3.1,-0.2303,10.88,,-0.155,0.86,73738000.0,0.0,27402000.0,-27402000.0,42459000.0,51731000.0,63602000.0,16504000.0,5843000.0,434000.0,4387000.0,907000.0,,,,,,
SOND6,SOND6,31.01,PNB,25/03/2020,SONDOTECNICA S/A. PNB,19.42,Construção e Engenharia,40.0,Engenharia Consultiva,1810.0,76222600.0,31/12/2019,48820600.0,2458000.0,0.0,17.37,1.78,0.0,1.47,21.05,-0.16190000000000002,13.05,0.32,0.5968,1.2,0.092,-0.2248,1.03,0.069,2.218,2.65,0.079,0.1617,3.72,0.128,-0.2144,0.203,0.085,-0.1514,6.53,3.1,-0.1773,8.36,,-0.155,0.86,73738000.0,0.0,27402000.0,-27402000.0,42459000.0,51731000.0,63602000.0,16504000.0,5843000.0,434000.0,4387000.0,907000.0,,,,,,
SPRI3,SPRI3,7.0,ON,23/03/2020,SPRINGER ON,6.5,Utilidades Domésticas,24.0,Eletrodomésticos,2210.0,17703000.0,31/12/2019,14312000.0,2529000.0,0.0,-3.19,-2.2,0.0,0.51,13.8,-0.0141,-3.16,,-0.047599999999999996,,,-0.28350000000000003,0.48,0.0,0.35509999999999997,,-0.151,-0.2403,,,0.0085,0.0,-0.159,-0.059000000000000004,-2.57,,-0.3333,-2.55,,-0.7140000000000001,,37102000.0,0.0,3391000.0,-3391000.0,12175000.0,34904000.0,0.0,0.0,-5602000.0,-1855000.0,-5558000.0,-4256000.0,,,,,,
SPRI6,SPRI6,6.32,PNB,09/03/2020,SPRINGER PNB,5.8,Utilidades Domésticas,24.14,Eletrodomésticos,120.0,15983300.0,31/12/2019,12592300.0,2529000.0,0.0,-2.88,-2.2,0.0,0.46,13.8,0.0,-2.85,,-0.5787,,,-0.3667,0.43,0.0,-0.3347,,-0.151,0.0,,,0.0,0.0,-0.159,0.0645,-2.27,,0.0333,-2.25,,-0.7140000000000001,,37102000.0,0.0,3391000.0,-3391000.0,12175000.0,34904000.0,0.0,0.0,-5602000.0,-1855000.0,-5558000.0,-4256000.0,,,,,,
SQIA3,SQIA3,17.2,ON,09/04/2020,SINQIA ON,9.0,Programas e Serviços,29.49,Programas e Serviços,20658200.0,1213440000.0,31/12/2019,932659000.0,70549000.0,0.0565,-265.0,-0.06,0.0941,2.81,6.12,0.009399999999999999,-1389.97,0.33,0.8162999999999999,6.93,-0.005,-0.298,1.96,-0.026000000000000002,2.8766000000000003,3.55,-0.001,-0.0453,5.93,-0.003,0.9357,0.001,-0.011000000000000001,0.5475,64.32,7.63,0.1106,-1068.34,0.2,0.247,0.28,619992000.0,84201000.0,364985000.0,-280784000.0,393040000.0,431461000.0,175153000.0,48083000.0,-873000.0,-10188000.0,-4579000.0,201000.0,,,,,,
STBP3,STBP3,4.0,ON NM,09/04/2020,SBPAR ON NM,3.02,Transporte,8.45,Serviços de Apoio e Armazenagem,23025600.0,2679190000.0,31/12/2019,2690150000.0,669798000.0,0.0,174.26,0.02,-0.10710000000000001,1.98,2.02,-0.19190000000000002,45.07,0.257,0.08109999999999999,2.75,0.061,-0.511,0.84,0.016,0.9338,7.39,0.019,0.24780000000000002,-2.15,0.022000000000000002,0.4125,0.001,0.011000000000000001,-0.1304,13.79,2.54,0.0,45.26,0.32,0.012,0.3,3196120000.0,436396000.0,425443000.0,10953000.0,598035000.0,1352380000.0,972594000.0,230315000.0,59441000.0,13901000.0,15375000.0,10372000.0,,,,,,
SULA11,SULA11,39.3,UNT N2,09/04/2020,Sul America UNT N2,26.34,Previdência e Seguros,66.76,Seguradoras,211677000.0,15490300000.0,31/12/2019,270494000.0,1182460000.0,-0.0356,13.1,3.0,0.16269999999999998,2.17,18.13,-0.059000000000000004,16.66,0.128,0.25329999999999997,0.71,0.043,-0.3403,0.55,0.054000000000000006,1.1516,1.57,0.033,0.5705,-15.58,0.081,0.2132,0.016,0.165,-0.0040999999999999995,0.26,1.95,0.5664,0.29,0.24,0.09699999999999999,0.76,28412500000.0,1750350000.0,16970100000.0,-15219800000.0,20270400000.0,7145830000.0,21725600000.0,5661520000.0,930028000.0,432732000.0,1182580000.0,452898000.0,,,,,,
SULA3,SULA3,17.3,ON N2,09/04/2020,Sul America ON N2,10.72,Previdência e Seguros,29.08,Seguradoras,50937.0,20456600000.0,31/12/2019,5236830000.0,1182460000.0,-0.038900000000000004,17.3,1.0,0.1681,2.86,6.04,-0.0758,22.0,0.128,0.2486,0.94,0.043,-0.2989,0.72,0.054000000000000006,1.1085,2.07,0.033,1.0612000000000001,-20.57,0.081,-0.5025999999999999,0.012,0.165,0.0,4.99,1.95,0.0,5.63,0.24,0.09699999999999999,0.76,28412500000.0,1750350000.0,16970100000.0,-15219800000.0,20270400000.0,7145830000.0,21725600000.0,5661520000.0,930028000.0,432732000.0,1182580000.0,452898000.0,,,,,,
SULA4,SULA4,11.25,PN,09/04/2020,Sul America PN,7.45,Previdência e Seguros,19.24,Seguradoras,60120.0,13302700000.0,31/12/2019,-1917060000.0,1182460000.0,-0.0226,11.25,1.0,0.17800000000000002,1.86,6.04,-0.1416,14.3,0.128,0.23010000000000003,0.61,0.043,-0.36450000000000005,0.47,0.054000000000000006,1.3459999999999999,1.34,0.033,0.2949,-13.38,0.081,-0.3796,0.019,0.165,0.0,-1.83,1.95,0.0,-2.06,0.24,0.09699999999999999,0.76,28412500000.0,1750350000.0,16970100000.0,-15219800000.0,20270400000.0,7145830000.0,21725600000.0,5661520000.0,930028000.0,432732000.0,1182580000.0,452898000.0,,,,,,
SUZB3,SUZB3,35.4,ON,09/04/2020,Suzano Papel ON,24.62,Madeira e Papel,44.94,Papel e Celulose,345985000.0,48188700000.0,31/12/2019,102473000000.0,1361260000.0,-0.0674,-17.1,-2.07,-0.0109,2.68,13.2,-0.0672,22.0,0.203,-0.19949999999999998,1.85,0.084,-0.1079,0.49,-0.10800000000000001,0.053399999999999996,6.51,0.022000000000000002,1.0473000000000001,-0.79,0.025,0.365,0.013000000000000001,-0.157,-0.2235,15.45,1.65,0.7291,46.77,3.54,0.243,0.27,97908200000.0,63684300000.0,9399760000.0,54284600000.0,18884200000.0,17972600000.0,26013000000.0,7048960000.0,2190830000.0,415337000.0,-2817520000.0,1169550000.0,,,,,,
TAEE11,TAEE11,26.76,UNT,09/04/2020,TAESA UNT,22.88,Energia Elétrica,32.21,Energia Elétrica,96057900.0,9218790000.0,31/12/2019,13901300000.0,1033500000.0,-0.0104,0.0,0.0,0.036000000000000004,1.84,14.51,-0.0695,,,0.1127,,,-0.1418,0.82,,0.4089,,0.0,0.2545,,,0.1094,0.071,,0.4071,,,0.0062,,,-0.008,,11230000000.0,4765100000.0,82562000.0,4682540000.0,3568430000.0,4997130000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
TAEE3,TAEE3,9.11,ON N2,09/04/2020,TAESA ON N2,8.19,Energia Elétrica,10.72,Energia Elétrica,356748.0,9415150000.0,31/12/2019,14097700000.0,1033500000.0,0.0033,0.0,0.0,0.0236,1.88,4.84,-0.054000000000000006,,,0.013300000000000001,,,-0.11380000000000001,0.84,,0.2915,,0.0,0.3356,,,-0.0644,0.069,,0.0,,,0.0,,,-0.008,,11230000000.0,4765100000.0,82562000.0,4682540000.0,3568430000.0,4997130000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
TAEE4,TAEE4,8.88,PN N2,09/04/2020,TAESA PN N2,7.35,Energia Elétrica,10.75,Energia Elétrica,668552.0,9177450000.0,31/12/2019,13860000000.0,1033500000.0,0.0091,0.0,0.0,0.0571,1.84,4.84,-0.11109999999999999,,,0.1684,,,-0.1543,0.82,,0.4747,,0.0,0.2692,,,-0.40630000000000005,0.071,,0.0,,,0.0,,,-0.008,,11230000000.0,4765100000.0,82562000.0,4682540000.0,3568430000.0,4997130000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
TASA3,TASA3,3.59,ON,09/04/2020,TAURUS ARMAS ON,2.44,Máquinas e Equipamentos,5.85,Armas e Munições,414073.0,317586000.0,31/12/2019,1031580000.0,88464000.0,0.005600000000000001,7.31,0.49,0.0028000000000000004,-1.04,-3.44,0.0466,4.19,0.341,-0.0911,0.32,0.076,-0.2975,0.3,0.043,0.0668,4.92,0.071,1.8012000000000001,-0.47,0.083,0.20420000000000002,0.0,-0.14300000000000002,-0.047,10.51,1.1,2.0408,13.62,-2.46,0.040999999999999995,0.94,1066440000.0,749981000.0,35982000.0,713999000.0,694536000.0,-304621000.0,999581000.0,272210000.0,75742000.0,5214000.0,43426000.0,22123000.0,,,,,,
TASA4,TASA4,3.88,PN,09/04/2020,TAURUS ARMAS PN,2.31,Máquinas e Equipamentos,6.57,Armas e Munições,3767440.0,343240000.0,31/12/2019,1057240000.0,88464000.0,-0.0077,7.9,0.49,0.048600000000000004,-1.13,-3.44,0.0319,4.53,0.341,0.063,0.34,0.076,-0.35229999999999995,0.32,0.043,0.479,5.32,0.071,1.3143,-0.51,0.083,0.1905,0.0,-0.14300000000000002,0.5978,10.78,1.1,-0.7245999999999999,13.96,-2.46,0.040999999999999995,0.94,1066440000.0,749981000.0,35982000.0,713999000.0,694536000.0,-304621000.0,999581000.0,272210000.0,75742000.0,5214000.0,43426000.0,22123000.0,,,,,,
TCNO3,TCNO3,1.37,ON,09/04/2020,TECNOSOLO S/A ON,0.48,Construção e Engenharia,4.6,Engenharia Consultiva,34590.0,9069400.0,30/09/2019,42187400.0,6620000.0,-0.0144,-7.25,-0.19,-0.048600000000000004,6.06,0.23,-0.3911,-1.32,0.19699999999999998,-0.028399999999999998,8.96,-6.77,-0.0867,0.04,-1.236,0.0274,,-0.03,-0.47100000000000003,,,0.7692,0.0,-0.836,-0.3882,-7.17,,0.0625,-6.16,,-0.682,0.0,231079000.0,33119000.0,1000.0,33118000.0,39754000.0,1497000.0,1012000.0,0.0,-6851000.0,-1283000.0,-1251000.0,1133000.0,,,,,,
TCNO4,TCNO4,0.99,PN,09/04/2020,TECNOSOLO S/A PN,0.48,Construção e Engenharia,2.4,Engenharia Consultiva,73211.0,6553800.0,30/09/2019,39671800.0,6620000.0,0.08789999999999999,-5.24,-0.19,0.1379,4.38,0.23,-0.1818,-0.96,0.19699999999999998,-0.2721,6.48,-6.77,-0.2979,0.03,-1.236,-0.135,,-0.03,-0.42810000000000004,,,1.0356999999999998,0.0,-0.836,-0.4167,-6.75,,0.6,-5.79,,-0.682,0.0,231079000.0,33119000.0,1000.0,33118000.0,39754000.0,1497000.0,1012000.0,0.0,-6851000.0,-1283000.0,-1251000.0,1133000.0,,,,,,
TCSA3,TCSA3,0.68,ON NM,09/04/2020,TECNISA ON NM,0.6,Construção e Engenharia,2.19,Construção Civil,38736800.0,500611000.0,31/12/2019,523788000.0,736192000.0,0.0149,-1.94,-0.35,-0.08109999999999999,0.53,1.28,-0.4426,-9.58,0.086,-0.48090000000000005,1.37,-0.14300000000000002,-0.6284000000000001,0.29,-0.7170000000000001,0.2621,1.32,-0.03,-0.2961,-12.4,-0.038,-0.0374,0.0,-0.27399999999999997,-0.0446,-11.83,2.08,-0.2432,-10.02,0.37,-0.27,0.21,1718540000.0,348310000.0,325133000.0,23177000.0,731523000.0,940565000.0,365965000.0,131618000.0,-52272000.0,-19434000.0,-257919000.0,-59627000.0,,,,,,
TECN3,TECN3,1.17,ON NM,09/04/2020,TECHNOS ON NM,0.95,"Tecidos, Vestuário e Calçados",4.07,Acessórios,471670.0,91852000.0,31/12/2019,132867000.0,78506000.0,0.0,-0.75,-1.56,-0.0331,0.27,4.39,-0.40909999999999996,-2.69,0.345,-0.5412,0.29,-0.10800000000000001,-0.675,0.14,-0.38799999999999996,0.46340000000000003,0.4,-0.051,-0.307,1.5,-0.064,-0.0139,0.0,-0.35600000000000004,0.0084,-2.86,2.41,-0.4656,-3.89,0.3,-0.06,0.47,676091000.0,101952000.0,60937000.0,41015000.0,392740000.0,344485000.0,316225000.0,104738000.0,-34185000.0,11662000.0,-122654000.0,-73629000.0,,,,,,
TEKA3,TEKA3,7.7,ON,06/04/2020,TEKA S.A. ON,6.51,"Tecidos, Vestuário e Calçados",16.8,Fios e Tecidos,464.0,3873100.0,31/12/2019,472574000.0,503000.0,0.0,-0.03,-256.52,-0.0375,-0.0,-3109.4,-0.0941,-0.31,0.149,-0.2206,0.03,-0.083,-0.0375,0.0,-0.868,-0.08779999999999999,-0.0,-0.013000000000000001,-0.26239999999999997,-0.0,-0.02,0.9653,0.0,0.08199999999999999,-0.5346,-66.16,0.03,-0.7173999999999999,-38.43,-0.3,0.004,0.15,979499000.0,469276000.0,575000.0,468701000.0,62254000.0,-1564030000.0,148725000.0,46008000.0,-12297000.0,-1245000.0,-129030000.0,-20186000.0,,,,,,
TEKA4,TEKA4,6.95,PN,09/04/2020,TEKA S.A. PN,4.49,"Tecidos, Vestuário e Calçados",10.0,Fios e Tecidos,98933.0,3495850.0,31/12/2019,472197000.0,503000.0,-0.005699999999999999,-0.03,-256.52,-0.0721,-0.0,-3109.4,0.121,-0.28,0.149,-0.2165,0.02,-0.083,0.0404,0.0,-0.868,-0.165,-0.0,-0.013000000000000001,0.1348,-0.0,-0.02,-0.06,0.0,0.08199999999999999,-0.375,-66.11,0.03,-0.5385,-38.4,-0.3,0.004,0.15,979499000.0,469276000.0,575000.0,468701000.0,62254000.0,-1564030000.0,148725000.0,46008000.0,-12297000.0,-1245000.0,-129030000.0,-20186000.0,,,,,,
TELB3,TELB3,62.0,ON,07/04/2020,TELEBRAS ON,22.75,Outros,294.12,Outros,18211.0,3075510000.0,31/12/2019,2497840000.0,49605000.0,0.0,-12.95,-4.79,-0.0159,1.87,33.2,-0.2334,-10.06,-1.046,0.5808,15.06,-1.4969999999999999,-0.3861,0.72,-1.163,2.6633999999999998,3.25,-0.071,-0.26280000000000003,-2.09,-0.09,0.5493,0.0,-0.14400000000000002,0.08449999999999999,-21.82,5.04,0.4568,-8.17,0.17,0.47700000000000004,0.05,4297990000.0,274463000.0,852137000.0,-577674000.0,1179150000.0,1646730000.0,204253000.0,60264000.0,-305753000.0,-79363000.0,-237526000.0,101159000.0,,,,,,
TELB4,TELB4,17.27,PN,09/04/2020,TELEBRAS PN,12.41,Outros,70.58,Outros,180540.0,856678000.0,31/12/2019,279004000.0,49605000.0,0.0171,-3.61,-4.79,0.1362,0.52,33.2,-0.1576,-2.8,-1.046,-0.3616,4.19,-1.4969999999999999,-0.40590000000000004,0.2,-1.163,0.2863,0.91,-0.071,0.0277,-0.58,-0.09,0.031400000000000004,0.0,-0.14400000000000002,2.461,-2.44,5.04,-0.4296,-0.91,0.17,0.47700000000000004,0.05,4297990000.0,274463000.0,852137000.0,-577674000.0,1179150000.0,1646730000.0,204253000.0,60264000.0,-305753000.0,-79363000.0,-237526000.0,101159000.0,,,,,,
TEND3,TEND3,22.9,ON NM,09/04/2020,Tenda ON NM,16.12,Construção e Engenharia,39.58,Construção Civil,47725800.0,2389480000.0,31/12/2019,2189460000.0,104344000.0,0.0128,9.07,2.53,0.1106,1.77,12.94,-0.2341,6.49,0.332,0.4304,1.23,0.18899999999999997,-0.2415,0.69,0.136,0.9303,1.24,0.106,0.636,6.29,0.156,0.3638,0.026000000000000002,0.195,0.0,5.47,4.33,0.0,5.94,0.64,0.237,0.56,3478480000.0,870436000.0,1070450000.0,-200016000.0,2506370000.0,1350620000.0,1950100000.0,543142000.0,368433000.0,101328000.0,263544000.0,76186000.0,,,,,,
TESA3,TESA3,9.79,ON NM,09/04/2020,TERRA SANTA ON NM,9.79,Agropecuária,24.5,Agricultura,1705480.0,212022000.0,31/12/2019,991403000.0,21657000.0,-0.0541,-1.57,-6.22,-0.156,0.22,43.54,-0.36840000000000006,-121.57,0.07400000000000001,-0.2812,0.22,-0.002,-0.555,0.09,-0.14,0.7974,-3.64,-0.001,-0.17800000000000002,-0.26,-0.001,0.489,0.0,-0.14300000000000002,0.2579,19.76,0.93,-0.7376,-568.47,0.88,0.035,0.39,2488580000.0,829738000.0,50357000.0,779381000.0,728619000.0,943019000.0,961227000.0,181202000.0,-1744000.0,-37072000.0,-134719000.0,-72643000.0,,,,,,
TGMA3,TGMA3,17.71,ON NM,09/04/2020,Tegma ON NM,16.07,Transporte,41.27,Transporte Rodoviário,13125900.0,1168910000.0,31/12/2019,1319660000.0,66003000.0,-0.023700000000000002,6.03,2.94,-0.14400000000000002,2.03,8.71,-0.3317,5.8,0.213,-0.309,0.87,0.149,-0.5296,1.19,0.14400000000000002,0.442,6.48,0.204,0.4595,30.18,0.228,1.6622,0.08900000000000001,0.337,0.635,5.81,1.67,-0.6958,6.55,0.38,0.069,1.37,985421000.0,218079000.0,67332000.0,150747000.0,449072000.0,575079000.0,1347320000.0,378328000.0,201408000.0,14904000.0,193972000.0,43445000.0,,,,,,
TIET11,TIET11,14.4,UNT N2,09/04/2020,AES TIETE E UNT N2,9.97,Energia Elétrica,19.5,Energia Elétrica,45292500.0,5747130000.0,31/12/2019,8639330000.0,1995530000.0,0.0191,19.15,0.75,0.09759999999999999,3.96,3.64,-0.1362,7.95,0.353,0.40490000000000004,2.8,0.353,-0.1039,0.74,0.146,0.7223999999999999,-58.19,0.09300000000000001,-0.1534,-1.27,0.139,-0.035,0.057,0.207,0.1454,8.34,0.95,0.0,11.95,2.93,-0.027999999999999997,0.26,7798910000.0,4254950000.0,1362750000.0,2892190000.0,1805160000.0,1451170000.0,2049720000.0,528009000.0,723070000.0,199074000.0,300119000.0,105558000.0,,,,,,
TIET3,TIET3,3.27,ON N2,09/04/2020,AES TIETE E ON N2,2.04,Energia Elétrica,4.37,Energia Elétrica,1025180.0,6525390000.0,31/12/2019,9417580000.0,1995530000.0,0.0062,21.74,0.15,0.0583,4.5,0.73,-0.1462,9.02,0.353,0.5646,3.18,0.353,-0.2395,0.84,0.146,1.2631999999999999,-66.07,0.09300000000000001,-0.15560000000000002,-1.44,0.139,-0.0664,0.05,0.207,0.10550000000000001,9.09,0.95,0.0,13.02,2.93,-0.027999999999999997,0.26,7798910000.0,4254950000.0,1362750000.0,2892190000.0,1805160000.0,1451170000.0,2049720000.0,528009000.0,723070000.0,199074000.0,300119000.0,105558000.0,,,,,,
TIET4,TIET4,2.81,PN N2,09/04/2020,AES TIETE E PN N2,1.99,Energia Elétrica,3.73,Energia Elétrica,2561020.0,5607450000.0,31/12/2019,8499640000.0,1995530000.0,0.0255,18.68,0.15,0.124,3.86,0.73,-0.1108,7.76,0.353,0.3641,2.74,0.353,-0.053899999999999997,0.72,0.146,0.5714,-56.78,0.09300000000000001,-0.16,-1.23,0.139,0.0321,0.059000000000000004,0.207,-0.018000000000000002,8.2,0.95,0.0,11.75,2.93,-0.027999999999999997,0.26,7798910000.0,4254950000.0,1362750000.0,2892190000.0,1805160000.0,1451170000.0,2049720000.0,528009000.0,723070000.0,199074000.0,300119000.0,105558000.0,,,,,,
TIMP3,TIMP3,13.31,ON,09/04/2020,TIM PARTICIPAÇÕES S.A. ON,10.26,Telefonia Móvel,17.49,Telefonia Móvel,149583000.0,32223900000.0,31/12/2019,31313700000.0,2421030000.0,-0.017,8.9,1.5,0.0699,1.44,9.27,-0.1191,9.95,0.5720000000000001,0.10679999999999999,1.85,0.18600000000000003,-0.1461,0.8,0.20800000000000002,0.3674,95.72,0.08,-0.0825,-3.41,0.09699999999999999,0.6923999999999999,0.031,0.161,0.17329999999999998,3.74,1.04,-0.40149999999999997,9.67,0.09,0.011000000000000001,0.43,40348900000.0,2029090000.0,2939290000.0,-910201000.0,8454130000.0,22431800000.0,17377200000.0,4586560000.0,3239310000.0,1298190000.0,3622130000.0,918312000.0,,,,,,
TKNO4,TKNO4,39.2,PN,28/02/2020,TEKNO PN,31.5,Siderurgia e Metalurgia,39.2,Artefatos de Ferro e Aço,93.0,115562000.0,31/12/2019,91204600.0,2948000.0,0.0,12.32,3.18,0.0,0.64,61.69,0.0,67.03,0.205,0.1143,0.77,0.012,0.1168,0.51,0.063,0.0029,1.43,0.008,0.0,1.64,0.01,0.1663,0.0,0.052000000000000005,-0.4228,11.4,3.17,-0.1663,52.9,0.02,0.065,0.65,228827000.0,3313000.0,27670000.0,-24357000.0,117607000.0,181876000.0,149259000.0,43608000.0,1724000.0,2272000.0,9383000.0,2371000.0,,,,,,
TOTS3,TOTS3,53.75,ON NM,09/04/2020,TOTVS ON NM,38.28,Programas e Serviços,83.72,Programas e Serviços,175564000.0,10354300000.0,31/12/2019,9266800000.0,192638000.0,-0.013600000000000001,49.35,1.09,0.1515,4.18,12.86,-0.0784,11.84,0.674,0.2959,4.54,0.38299999999999995,-0.1673,2.93,0.092,1.3979,7.97,0.247,-0.08470000000000001,10.94,0.452,0.2564,0.008,0.085,-0.20079999999999998,9.07,2.84,-0.10830000000000001,10.6,0.18,0.043,0.65,3535930000.0,450676000.0,1538160000.0,-1087480000.0,2004270000.0,2477210000.0,2282120000.0,579292000.0,874481000.0,214607000.0,209796000.0,53416000.0,,,,,,
TPIS3,TPIS3,1.0,ON NM,09/04/2020,TRIUNFO PARTICIPACOES SA ON NM,0.72,Transporte,2.41,Exploração de Rodovias,1119280.0,176000000.0,31/12/2019,2038260000.0,176000000.0,0.0638,-0.91,-1.09,0.12359999999999999,0.25,4.07,-0.2248,-3.88,0.11800000000000001,-0.4048,0.18,-0.046,-0.4083,0.05,-0.218,0.0833,-0.26,-0.012,-0.4968,-0.06,-0.013000000000000001,0.0616,0.0,-0.26899999999999996,-0.2808,5.65,0.26,-0.3556,-44.88,2.76,-0.19,0.26,3746910000.0,1977230000.0,114968000.0,1862260000.0,236572000.0,715528000.0,991701000.0,284339000.0,-45411000.0,-6302010.0,-192625000.0,30610000.0,,,,,,
TRIS3,TRIS3,7.4,ON NM,09/04/2020,Trisul ON NM,4.46,Construção e Engenharia,17.1,Construção Civil,27826300.0,1380970000.0,31/12/2019,1198220000.0,186618000.0,0.0541,9.86,0.75,0.0207,1.32,5.6,-0.3486,8.57,0.35700000000000004,0.588,1.73,0.20199999999999999,-0.5163,0.77,0.18899999999999997,2.8346,1.42,0.09,1.0781,1.91,0.126,0.48840000000000006,0.013999999999999999,0.134,0.032,7.38,3.15,-0.053,7.44,0.29,0.231,0.44,1798510000.0,305307000.0,488058000.0,-182751000.0,1428230000.0,1045080000.0,798671000.0,214955000.0,161090000.0,48118000.0,140080000.0,43730000.0,,,,,,
TRPL3,TRPL3,23.0,ON N1,09/04/2020,TRANSMISSÃO PAULISTA ON N1,21.2,Energia Elétrica,29.9,Energia Elétrica,138448.0,15154300000.0,31/12/2019,15783500000.0,658883000.0,0.0388,8.6,2.68,0.011399999999999999,1.28,17.9,-0.1085,7.02,0.7120000000000001,0.060899999999999996,4.59,0.653,-0.1642,0.7,0.5379999999999999,0.6822,4.57,0.1,0.3971,-5.22,0.115,0.050199999999999995,0.066,0.149,0.4114,7.25,3.05,-0.015,7.31,0.28,0.10400000000000001,0.15,21599100000.0,3293750000.0,2664580000.0,629169000.0,4933450000.0,11794300000.0,3305160000.0,876241000.0,2157860000.0,566339000.0,1762630000.0,515728000.0,,,,,,
